company_id,category_code,status,country_code,state_code,city,region,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,acquired_at,ipo,is_acquired,is_closed,age,mba_degree,phd_degree,ms_degree,other_degree,offices,average_raised_amount_usd,average_participants,total_rounds
c:179393,web,operating,GBR,,London,London,,,,,,,,False,False,False,426.0,,,,,2.0,,1.0,1
c:179400,games_video,operating,USA,NY,New York,New York,,,,,,,,False,False,False,2192.0,,,,4.0,1.0,4300000.0,1.0,1
c:179409,,closed,,,,unknown,,,,,,,,False,False,True,,,,,,,18852.0,1.0,1
c:179415,hardware,operating,AUT,,Pasching,Pasching,,,,,,,,False,False,False,457.0,,,1.0,,1.0,,1.0,1
c:179417,games_video,operating,NLD,,Amsterdam,Amsterdam,,,,,,,,False,False,False,640.0,,,,,1.0,19713.0,1.0,1
c:179439,mobile,operating,POL,,Wroclaw,Wroclaw,,,,,,,,False,False,False,724.0,,,,,2.0,610000.0,1.0,1
c:179441,social,operating,USA,NY,Brooklyn,New York,,,,,,,,False,False,False,624.0,,,,1.0,1.0,1000000.0,1.0,1
c:179448,web,operating,USA,NY,New York,New York,,,,,,,,False,False,False,731.0,,,,,1.0,35000.0,2.0,1
c:179456,ecommerce,operating,DEU,,Berlin,Berlin,,,,,,,,False,False,False,731.0,1.0,,2.0,,1.0,86150000.0,5.0,2
c:179457,analytics,operating,USA,MA,Cambridge,Boston,,,,,,,,False,False,False,,,,,2.0,1.0,1200000.0,9.0,1
c:179459,,operating,,,,unknown,,,,,,,,False,False,False,,,,,,,4000000.0,1.0,1
c:179469,health,operating,,,,unknown,,,,,,,,False,False,False,,,,,,,,1.0,1
c:179470,software,operating,USA,KS,Wichita,Wichita,,,,,,,,False,False,False,518.0,,,1.0,6.0,1.0,100000.0,0.0,1
c:179489,health,operating,GBR,,London,London,,,,,,,,False,False,False,915.0,,,,,2.0,400000.0,0.0,1
c:179500,social,operating,GBR,,London,London,,,,,,,,False,False,False,882.0,,,,,1.0,223175.0,1.0,1
c:179503,enterprise,operating,IND,,Bangalore,Bangalore,,,,,,,,False,False,False,731.0,2.0,,1.0,8.0,1.0,2700000.0,0.5,2
c:179507,software,acquired,USA,CA,Palo Alto,SF Bay,,,,,,,2013-06-19,False,True,False,1096.0,,,,1.0,1.0,12000000.0,2.0,1
c:179514,analytics,operating,ISR,,Dublin,unknown,,,,,,,,False,False,False,853.0,,,,,1.0,41586.5,1.0,2
c:179520,search,operating,BEL,,Braine-L'Alleud,Braine-L'alleud,,,,,,,,False,False,False,,,,,,1.0,,1.0,1
c:179530,mobile,operating,USA,DC,Minneapolis,unknown,,,,,,,,False,False,False,640.0,,,,3.0,2.0,7750000.0,12.0,2
c:179535,mobile,operating,USA,GA,Alpharetta,Atlanta,,,,,,,,False,False,False,1126.0,1.0,,,,1.0,3000000.0,1.0,1
c:179544,software,operating,USA,GA,Atlanta,Atlanta,,,,,,,,False,False,False,,,,,1.0,2.0,2785830.0,0.0,1
c:179566,social,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,610.0,,1.0,,3.0,1.0,750000.0,5.0,1
c:179568,news,operating,USA,NY,New York,New York,,,,,,,,False,False,False,457.0,1.0,,1.0,5.0,1.0,40000.0,0.0,1
c:179587,biotech,operating,USA,CA,Larkspur,SF Bay,,,,,,,,False,False,False,,,,,,1.0,2500000.0,1.0,1
c:179599,games_video,operating,USA,CA,Santa Clara,SF Bay,,,,,,,,False,False,False,700.0,,,1.0,1.0,1.0,6000000.0,2.0,1
c:179602,software,operating,USA,CA,Mountain View,SF Bay,,,,,,,,False,False,False,457.0,,,,,1.0,280000.0,0.0,1
c:179627,,operating,,,,unknown,,,,,,,,False,False,False,,,,,,,1701960.0,1.0,1
c:179628,web,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,,2.0,,,5.0,1.0,1600000.0,7.0,1
c:179635,consulting,operating,USA,MA,Newburyport,Boston,,,,,,,,False,False,False,731.0,,,,1.0,1.0,50000.0,0.0,1
c:179637,messaging,operating,USA,CA,Pacific Palisades,Pacific Palisades,,,,,,,,False,False,False,976.0,2.0,,1.0,12.0,1.0,30746250.0,2.5,4
c:179640,games_video,operating,USA,NY,New York,New York,,,,,,,,False,False,False,610.0,,,,,1.0,235000.0,6.0,1
c:179652,hospitality,operating,CHE,,Luzern,Luzern,,,,,,,,False,False,False,1096.0,,,1.0,,2.0,,0.0,1
c:179677,ecommerce,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,549.0,,,,,1.0,875000.0,4.5,2
c:179689,web,operating,ARG,,Buenos Aires,Buenos Aires,,,,,,,,False,False,False,415.0,,,,,1.0,50000.0,0.0,1
c:179701,search,operating,USA,UT,Draper,Salt Lake City,,,,,,,,False,False,False,725.0,,,,1.0,1.0,1250000.0,2.0,2
c:179702,social,operating,USA,MA,Boston,Boston,,,,,,,,False,False,False,640.0,,,2.0,3.0,1.0,2183333.3333333335,0.3333333333333333,3
c:179717,analytics,operating,USA,DC,Washington,Washington DC,,,,,,,,False,False,False,610.0,,,,2.0,1.0,50000.0,1.0,1
c:179725,education,operating,USA,CA,Culver City,Los Angeles,,,,,,,,False,False,False,3653.0,1.0,,,1.0,1.0,25000.0,0.0,1
c:179741,enterprise,operating,GBR,,Birmingham,Birmingham,,,,,,,,False,False,False,457.0,,,,,1.0,48392.0,1.0,1
c:179744,ecommerce,operating,GBR,,Lymington,Lymington,,,,,,,,False,False,False,792.0,,,,,1.0,32156.0,0.0,1
c:179748,analytics,operating,ITA,,Milano,Milano,,,,,,,,False,False,False,1461.0,,,,,2.0,3032750.0,1.5,2
c:179784,medical,operating,USA,TN,Mempis,Mempis,,,,,,,,False,False,False,592.0,,,,,1.0,2550000.0,2.0,1
c:179854,software,operating,USA,VA,Lorton,Washington DC,,,,,,,,False,False,False,610.0,,,,,1.0,222000.0,0.0,1
c:179855,software,operating,USA,NC,Raleigh,Raleigh-Durham,,,,,,,,False,False,False,,,,,,1.0,16000000.0,2.0,1
c:179858,software,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,731.0,,,,6.0,1.0,150000.0,1.0,1
c:179865,software,operating,ITA,,Milano,Milano,,,,,,,,False,False,False,8766.0,,,,,1.0,13065000.0,0.0,1
c:179871,software,operating,USA,FL,Boca Raton,Palm Beach,,,,,,,,False,False,False,1430.0,2.0,,,6.0,1.0,7041498.75,0.25,4
c:179939,software,operating,USA,OH,Kettering,Dayton,,,,,,,,False,False,False,945.0,,,1.0,1.0,1.0,400000.0,1.5,2
c:180029,mobile,operating,,,,unknown,,,,,,,,False,False,False,549.0,,,,,,10489997.0,2.0,1
c:180071,biotech,operating,ISR,,Petah Tiqwa,Petah Tiqwa,,,,,,,,False,False,False,,1.0,,,1.0,1.0,1250000.0,0.0,1
c:180078,biotech,operating,USA,MA,Cambridge,Boston,,,,,,,,False,False,False,1461.0,5.0,7.0,2.0,21.0,1.0,58200000.0,0.6666666666666666,3
c:180096,biotech,operating,USA,CA,La Jolla,San Diego,,,,,,,,False,False,False,,,,,2.0,1.0,7650000.0,1.0,1
c:180133,medical,operating,ESP,,(Madrid),Spain - Other,,,,,,,,False,False,False,1826.0,,,,,2.0,6100000.0,1.0,1
c:180154,mobile,operating,USA,IL,Chicago,Chicago,,,,,,,,False,False,False,731.0,,,,,1.0,1050000.0,0.0,1
c:180156,medical,operating,CAN,,"Edmonton, Alberta",Edmonton,,,,,,,,False,False,False,1461.0,,,,,1.0,2350000.0,0.5,2
c:180245,education,operating,CAN,,Toronto,Toronto,,,,,,,,False,False,False,551.0,,2.0,,3.0,1.0,584287.0,2.0,1
c:180246,advertising,operating,USA,NY,New York,New York,,,,,,,,False,False,False,5479.0,1.0,,,1.0,1.0,1125000.0,0.0,2
c:180250,ecommerce,operating,DEU,,Hannover,Hannover,,,,,,,,False,False,False,672.0,1.0,,,1.0,1.0,500000.0,1.5,2
c:180313,mobile,operating,SGP,,,Singapore - Other,,,,,,,,False,False,False,1096.0,,,,1.0,1.0,50000.0,2.0,1
c:180318,web,operating,SGP,,,Singapore - Other,,,,,,,,False,False,False,1096.0,,,,1.0,1.0,50000.0,2.0,1
c:180321,mobile,operating,SGP,,,Singapore - Other,,,,,,,,False,False,False,1461.0,,,,1.0,1.0,50000.0,2.0,1
c:180322,web,operating,SGP,,,Singapore - Other,,,,,,,,False,False,False,1096.0,,,,1.0,1.0,50000.0,2.0,1
c:180324,advertising,operating,SGP,,,Singapore - Other,,,,,,,,False,False,False,1096.0,,,,1.0,1.0,50000.0,2.0,1
c:180326,hardware,operating,SGP,,,Singapore - Other,,,,,,,,False,False,False,1096.0,,,,1.0,1.0,50000.0,0.0,1
c:180328,design,operating,SGP,,,Singapore - Other,,,,,,,,False,False,False,1096.0,,,,1.0,1.0,50000.0,2.0,1
c:180331,games_video,operating,SGP,,,Singapore - Other,,,,,,,,False,False,False,1096.0,,,,,1.0,50000.0,2.0,1
c:180515,enterprise,operating,ESP,,Barcelona,Barcelona,,,,,,,,False,False,False,,,,,,1.0,516200.0,1.0,1
c:180517,ecommerce,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,945.0,,,,,1.0,,0.0,1
c:180563,advertising,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,575.0,,,,,1.0,1000000.0,1.0,1
c:180564,biotech,operating,USA,IL,Bannockburn,Chicago,,,,,,,,False,False,False,,,,,,1.0,1500000.0,0.0,1
c:180567,,operating,SWE,,Stockholm,Stockholm,,,,,,,,False,False,False,,1.0,,,3.0,1.0,1497447.0,1.0,1
c:180599,mobile,operating,BRA,,Sao Paulo,Sao Paulo,,,,,,,,False,False,False,396.0,,,,6.0,1.0,150000.0,1.0,1
c:180613,mobile,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,426.0,,,,,1.0,10000000.0,0.0,1
c:180629,enterprise,operating,GBR,,London,London,,,,,,,,False,False,False,,,,,,2.0,,1.0,1
c:180644,mobile,operating,FRA,,Paris,Paris,,,,,,,,False,False,False,1461.0,,,,,1.0,13500000.0,1.0,1
c:180652,ecommerce,closed,USA,PA,Philadelphia,Philadelphia,,,,,,,,False,False,True,671.0,,,,1.0,1.0,13000.0,0.0,1
c:180668,mobile,operating,GBR,,,United Kingdom - Other,,,,,,,,False,False,False,1096.0,,,,,2.0,850000.0,2.0,1
c:180669,mobile,operating,ESP,,Barcelona,Barcelona,,,,,,,,False,False,False,818.0,,,,,1.0,2098400.0,3.0,1
c:180675,software,operating,FRA,,Paris,Paris,,,,,,,,False,False,False,2192.0,,,,,1.0,7719600.0,4.0,1
c:180688,advertising,operating,USA,CA,Alameda County,unknown,,,,,,,,False,False,False,700.0,,,,,1.0,100000.0,0.0,1
c:180710,software,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,731.0,1.0,,,3.0,1.0,7237867.5,2.5,2
c:180721,finance,operating,USA,NY,,New York - Other,,,,,,,,False,False,False,731.0,,,,2.0,1.0,500000.0,2.0,1
c:180722,nonprofit,operating,USA,CA,Venice,Venice,,,,,,,,False,False,False,487.0,,,,,1.0,25000.0,1.0,1
c:180726,analytics,operating,USA,CA,Santa Monica,Los Angeles,,,,,,,,False,False,False,1096.0,,,,,1.0,1007500.0,1.5,2
c:180751,software,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,False,,,,,,1.0,6600000.0,1.0,1
c:180752,news,operating,USA,CA,Menlo Park,SF Bay,,,,,,,,False,False,False,,,,,,1.0,500000.0,6.0,1
c:180761,medical,operating,USA,TX,Dallas,Dallas,,,,,,,,False,False,False,,1.0,,,1.0,1.0,30900000.0,1.0,1
c:180765,automotive,operating,GBR,,Coventry,Coventry,,,,,,,,False,False,False,,,,,,1.0,484308.0,1.0,1
c:180815,enterprise,operating,NLD,,,Netherlands - Other,,,,,,,,False,False,False,671.0,,,1.0,2.0,2.0,1000000.0,3.0,1
c:180827,education,operating,IND,,Mumbai,Mumbai,,,,,,,,False,False,False,1016.0,,,1.0,3.0,1.0,,1.0,1
c:180838,web,operating,GBR,,Milton Keynes,London,,,,,,,,False,False,False,782.0,,,,,1.0,720000.0,1.0,1
c:180887,games_video,operating,IND,,Bangalore,Bangalore,,,,,,,,False,False,False,1441.0,,,,,1.0,500000.0,2.0,1
c:180919,ecommerce,operating,USA,NY,New York,New York,,,,,,,,False,False,False,,,,,,1.0,780000.0,2.0,1
c:180928,software,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,1096.0,,,3.0,5.0,1.0,,1.0,1
c:180938,ecommerce,operating,ITA,,Bologna,Bologna,,,,,,,,False,False,False,671.0,,,1.0,6.0,1.0,64330.0,1.0,1
c:180952,advertising,operating,NLD,,Amsterdam,Amsterdam,,,,,,,,False,False,False,915.0,,,,,2.0,19968.0,0.0,1
c:180962,legal,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,709.0,,,,3.0,1.0,3900000.0,4.0,2
c:180979,public_relations,operating,USA,NY,New York,New York,,,,,,,,False,False,False,700.0,,,,,1.0,100000.0,0.0,1
c:180989,mobile,operating,USA,WA,Seattle,Seattle,,,,,,,,False,False,False,596.0,,,1.0,3.0,1.0,1700000.0,2.0,1
c:180996,mobile,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,,,,,5.0,1.0,600000.0,0.0,1
c:181009,ecommerce,operating,,,,unknown,,,,,,,,False,False,False,539.0,,,,,,70000.0,1.0,1
c:181022,software,operating,USA,WA,Seattle,Seattle,,,,,,,,False,False,False,671.0,,1.0,,5.0,1.0,70000.0,4.0,1
c:181037,hospitality,operating,USA,NY,New York,New York,,,,,,,,False,False,False,731.0,,,1.0,,1.0,8750000.0,3.5,2
c:181064,sports,operating,SVN,,Ljubljana,Ljubljana,,,,,,,,False,False,False,671.0,,,1.0,1.0,1.0,665600.0,1.0,1
c:181067,biotech,ipo,USA,CA,Carlsbad,San Diego,,USD,,USD,1991-05-24,NASDAQ:ISIS,,True,False,False,,2.0,2.0,,8.0,1.0,201250000.0,0.0,1
c:181085,messaging,operating,RUS,,Moscow,Moscow,,,,,,,,False,False,False,671.0,,,,,1.0,50000.0,1.0,1
c:181103,advertising,operating,IDN,,Jakarta,Jakarta,,,,,,,,False,False,False,843.0,,,,,1.0,,1.0,1
c:181124,medical,operating,LBN,,Beirut,Beirut,,,,,,,,False,False,False,488.0,,,,9.0,1.0,76500.0,1.0,1
c:181145,ecommerce,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,579.0,,,1.0,2.0,1.0,7968897.5,3.5,4
c:181149,ecommerce,operating,,,,unknown,,,,,,,,False,False,False,,,,,,,19300000.0,1.0,1
c:181155,software,operating,,,,unknown,,,,,,,,False,False,False,426.0,,,,,,38979.0,1.0,1
c:181162,software,operating,USA,NY,New York,New York,,,,,,,,False,False,False,1096.0,,,,,1.0,17000000.0,3.0,1
c:181166,mobile,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,,,,,,1.0,2500000.0,4.0,1
c:181168,mobile,operating,,,,unknown,,,,,,,,False,False,False,419.0,,,,,,,1.0,1
c:181169,enterprise,operating,USA,CA,Santa Clara,SF Bay,,,,,,,,False,False,False,1127.0,,,,,1.0,9000000.0,2.0,2
c:181187,mobile,operating,USA,CA,San Mateo,SF Bay,,,,,,,,False,False,False,426.0,1.0,,,6.0,1.0,1500000.0,4.0,1
c:181207,analytics,operating,USA,NY,New York,New York,,,,,,,,False,False,False,1037.0,,,,2.0,1.0,500000.0,0.0,1
c:181209,consulting,operating,USA,CA,Menlo Park,SF Bay,,,,,,,,False,False,False,731.0,,,,1.0,1.0,1200000.0,2.0,1
c:181226,ecommerce,operating,BRA,,Sao Paulo,Sao Paulo,,,,,,,,False,False,False,792.0,2.0,,,,1.0,2633333.3333333335,1.25,4
c:181227,mobile,operating,USA,CA,Chico,Chico,,,,,,,,False,False,False,634.0,,,,,1.0,10000.0,1.0,1
c:181233,ecommerce,operating,USA,CA,"Palo Alto,",SF Bay,,,,,,,,False,False,False,610.0,,,,2.0,1.0,6400000.0,2.0,1
c:181260,mobile,operating,USA,OR,Portland,Portland,,,,,,,,False,False,False,600.0,,,1.0,1.0,1.0,825000.0,0.5,2
c:181308,network_hosting,operating,GBR,,London,London,,,,,,,,False,False,False,1645.0,,,,,1.0,8004420.0,0.0,1
c:181319,ecommerce,operating,USA,HI,Kapolei,Honolulu,,,,,,,,False,False,False,613.0,1.0,,,1.0,1.0,20000.0,1.0,1
c:181333,design,operating,USA,NY,Brooklyn,New York,,,,,,,,False,False,False,,,,,,1.0,865000.0,2.0,1
c:181343,mobile,operating,USA,AZ,Phoenix,Phoenix,,,,,,,,False,False,False,,,,,,1.0,35000.0,0.0,1
c:181345,web,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,False,700.0,1.0,,,2.0,1.0,50000.0,2.0,1
c:181356,software,operating,USA,VA,McLean,Washington DC,,,,,,,,False,False,False,1096.0,,,1.0,1.0,1.0,2000000.0,1.0,1
c:181382,ecommerce,operating,UKR,,Lviv,Lviv,,,,,,,,False,False,False,671.0,1.0,1.0,,2.0,1.0,70000.0,1.0,1
c:181383,mobile,operating,IND,,Gurgaon,Gurgaon,,,,,,,,False,False,False,,,,,2.0,1.0,28000.0,0.0,1
c:181384,web,operating,USA,CA,Burlingame,SF Bay,,,,,,,,False,False,False,1096.0,2.0,,1.0,2.0,2.0,6000000.0,4.5,2
c:181386,web,operating,USA,GA,Atlanta,Atlanta,,,,,,,,False,False,False,884.0,1.0,,1.0,3.0,1.0,1050000.0,0.0,1
c:181388,education,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,False,731.0,,1.0,1.0,3.0,1.0,3200000.0,3.5,2
c:181395,education,operating,USA,NY,New York,New York,,,,,,,,False,False,False,487.0,2.0,,,5.0,1.0,1000000.0,1.0,1
c:181433,web,operating,USA,NY,New York,New York,,,,,,,,False,False,False,457.0,,,,,1.0,14000000.0,5.0,2
c:181454,analytics,operating,NOR,,Oslo,Oslo,,,,,,,,False,False,False,731.0,,,,,1.0,1574280.0,2.0,1
c:181463,enterprise,operating,ESP,,Guardamar (Alicante),Guardamar,,,,,,,,False,False,False,782.0,,,,,1.0,319400.0,0.0,1
c:181471,mobile,operating,RUS,,Moscow,Moscow,,,,,,,,False,False,False,995.0,,,,,1.0,500000.0,1.0,1
c:181484,enterprise,operating,USA,IL,Chicago,Chicago,,,,,,,,False,False,False,4018.0,,,,3.0,4.0,12000000.0,1.0,1
c:181485,search,operating,DEU,,Berlin,Berlin,,,,,,,,False,False,False,671.0,1.0,,,1.0,1.0,4000000.0,2.0,1
c:181524,software,operating,USA,OR,Portland,Portland,,,,,,,,False,False,False,823.0,,,,1.0,1.0,30000.0,0.0,1
c:181544,hardware,operating,GBR,,Bristol,Bristol,,,,,,,,False,False,False,915.0,,,,1.0,2.0,77000.0,0.0,1
c:181562,web,operating,FRA,,Paris,Paris,,,,,,,,False,False,False,550.0,2.0,1.0,2.0,,2.0,,1.0,1
c:181565,software,operating,IND,,"Somajiguda, Hyderabad, AP",Somajiguda,,,,,,,,False,False,False,731.0,,,,,1.0,2500000.0,0.0,1
c:181572,web,operating,USA,NY,Buffalo,Buffalo,,,,,,,,False,False,False,518.0,,,,4.0,1.0,20000.0,0.0,1
c:181576,search,operating,CHE,,Z?rich,Zurich,,,,,,,,False,False,False,3992.0,,,,,1.0,72829.0,0.0,1
c:181586,health,operating,USA,IL,Chicago,Chicago,,,,,,,,False,False,False,1826.0,,,,,1.0,1999329.3333333333,0.3333333333333333,3
c:181607,fashion,operating,NLD,,Amsterdam,Amsterdam,,,,,,,,False,False,False,2161.0,,,,1.0,1.0,,1.0,1
c:181621,finance,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,640.0,,,,,1.0,,0.0,1
c:181627,advertising,operating,USA,NY,New York,New York,,,,,,,,False,False,False,1461.0,,,1.0,,3.0,3000000.0,0.0,1
c:181642,hardware,operating,USA,CA,Mountain View,SF Bay,,,,,,,,False,False,False,1461.0,,,3.0,3.0,1.0,14737499.5,1.5,2
c:181645,enterprise,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,610.0,1.0,,,5.0,1.0,,1.0,1
c:181668,enterprise,operating,NLD,,Nieuwegein,Nieuwegein,,,,,,,,False,False,False,1065.0,,,,,1.0,,1.0,1
c:181675,biotech,ipo,USA,CA,San Diego,San Diego,,USD,46600000.0,USD,2013-08-08,NYSE:ONVO,,True,False,False,,1.0,1.0,,,1.0,8784145.0,0.3333333333333333,3
c:181710,real_estate,operating,USA,CA,Pleasanton,SF Bay,,,,,,,,False,False,False,518.0,1.0,,2.0,1.0,1.0,250000.0,3.0,1
c:181791,hospitality,operating,HKG,,Hong Kong,Hong Kong,,,,,,,,False,False,False,731.0,1.0,,,1.0,1.0,50000.0,1.0,1
c:181880,health,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,640.0,1.0,,1.0,2.0,1.0,2500000.0,4.0,2
c:181911,mobile,operating,HKG,,Hong Kong,Hong Kong,,,,,,,,False,False,False,853.0,,,,,1.0,,1.0,1
c:181915,software,operating,GBR,,Durham,Durham,,,,,,,,False,False,False,729.0,,,,,1.0,126222.0,1.0,1
c:181917,education,operating,BRA,,Rio de Janeiro,Rio de Janeiro,,,,,,,,False,False,False,1037.0,,,,,1.0,1605000.5,2.0,2
c:181928,,operating,GBR,,Hertfordshire,Hertfordshire,,,,,,,,False,False,False,731.0,1.0,,,,1.0,18400000.0,0.0,1
c:181929,music,operating,ISR,,Netanya,Netanya,,,,,,,,False,False,False,490.0,,,,,1.0,1033333.3333333334,0.6666666666666666,3
c:181932,web,operating,GBR,,London,London,,,,,,,,False,False,False,731.0,,,1.0,2.0,1.0,30041.666666666668,1.0,3
c:181944,transportation,operating,ISR,,Ness Tziona,Ness Tziona,,,,,,,,False,False,False,823.0,4.0,,1.0,9.0,1.0,3500000.0,2.0,1
c:181946,web,operating,HKG,,Wanchai,Wanchai,,,,,,,,False,False,False,518.0,,,,,1.0,730000.0,2.0,1
c:181960,biotech,operating,USA,CO,Denver,Denver,,,,,,,,False,False,False,2192.0,,,,,3.0,607787.0,0.0,1
c:181968,games_video,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,1096.0,,,,,1.0,3300000.0,3.0,1
c:181974,hospitality,operating,VNM,,HCM City,HCM City,,,,,,,,False,False,False,569.0,,,,1.0,1.0,,2.0,1
c:182001,advertising,operating,NLD,,Eindhoven,Eindhoven,,,,,,,,False,False,False,700.0,,,1.0,1.0,1.0,900000.0,1.0,1
c:182008,web,operating,,,,unknown,,,,,,,,False,False,False,,,,1.0,1.0,,750000.0,4.0,1
c:182011,web,operating,LTU,,Vilnius,Vilnius,,,,,,,,False,False,False,714.0,,,,4.0,3.0,200000.0,1.0,1
c:182020,games_video,operating,BRA,,S?o Paulo,Sao Paulo,,,,,,,,False,False,False,731.0,,,,1.0,1.0,1000000.0,1.0,1
c:182045,web,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,945.0,1.0,,1.0,6.0,1.0,7000000.0,3.5,2
c:182069,advertising,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,945.0,,,,,1.0,700000.0,3.0,1
c:182071,analytics,operating,GRC,,Athens,Athens,,,,,,,,False,False,False,487.0,,,,,1.0,80000.0,1.0,1
c:182096,consulting,operating,USA,AL,Montgomery,Montgomery,,,,,,,,False,False,False,2889.0,,,,1.0,1.0,2300000.0,0.0,1
c:182099,ecommerce,closed,,,,unknown,,,,,,,,False,False,True,1034.0,,,,,,325000.0,0.0,1
c:182113,music,operating,CHE,,Lugano,Lugano,,,,,,,,False,False,False,1100.0,,,,,1.0,100000.0,1.0,1
c:182119,mobile,operating,CHE,,Lugano,Lugano,,,,,,,,False,False,False,474.0,,,,,1.0,100000.0,0.0,1
c:182124,software,operating,USA,CA,Los Altos,SF Bay,,,,,,,,False,False,False,2071.0,,,,,1.0,,1.0,1
c:182129,social,operating,ESP,,Barcelona,Barcelona,,,,,,,,False,False,False,649.0,,,,,1.0,198135.0,0.0,1
c:182133,games_video,operating,USA,NY,New York,New York,,,,,,,,False,False,False,1461.0,,,,,1.0,,0.0,1
c:182138,analytics,operating,SGP,,Singapore,Singapore,,,,,,,,False,False,False,457.0,1.0,,1.0,1.0,1.0,560000.0,3.0,1
c:182152,,operating,,,,unknown,,,,,,,,False,False,False,,,,,,,39243.0,1.0,1
c:182180,software,closed,,,,unknown,,,,,,,,False,False,True,731.0,,,,,,25000.0,0.0,1
c:182186,ecommerce,operating,IND,,Pune,Pune,,,,,,,,False,False,False,706.0,,,,,1.0,,1.0,1
c:182188,consulting,operating,SGP,,,Singapore - Other,,,,,,,,False,False,False,,,,,,2.0,482000.0,1.0,1
c:182226,software,operating,USA,CO,Boulder,Denver,,,,,,,,False,False,False,370.0,,,1.0,3.0,1.0,2702500.0,2.0,3
c:182249,fashion,operating,USA,NY,New York,New York,,,,,,,,False,False,False,1096.0,,,,,1.0,1500000.0,2.0,1
c:182259,hardware,operating,AUS,,Oakleigh,Oakleigh,,,,,,,,False,False,False,731.0,,,,2.0,1.0,41000.0,0.0,1
c:182261,enterprise,operating,ISR,,Tel-Aviv,Tel Aviv,,,,,,,,False,False,False,962.0,,,,1.0,1.0,150000.0,0.0,2
c:182268,analytics,operating,USA,MO,Saint Louis,Saint Louis,,,,,,,,False,False,False,2192.0,1.0,,,1.0,1.0,350000.0,1.0,2
c:182272,software,operating,,,,unknown,,,,,,,,False,False,False,4748.0,,,,,,1000000.0,0.0,1
c:182291,software,operating,USA,FL,Palm Harbor,Tampa,,,,,,,,False,False,False,2910.0,2.0,,2.0,2.0,1.0,191500.0,2.0,1
c:182309,web,operating,USA,CA,Hermosa Beach,Los Angeles,,,,,,,,False,False,False,853.0,,,,1.0,1.0,725000.0,0.0,1
c:182357,web,operating,USA,OK,Tulsa,Tulsa,,,,,,,,False,False,False,1096.0,,,,5.0,1.0,165000.0,0.0,1
c:182376,mobile,operating,CAN,,"Montreal, Qc",Montreal,,,,,,,,False,False,False,1288.0,,,,,1.0,27298.5,0.0,2
c:182414,real_estate,operating,MEX,,Mexico DF,Mexico DF,,,,,,,,False,False,False,549.0,,,,,1.0,50000.0,1.0,1
c:182425,software,operating,USA,MA,Franklin,Boston,,,,,,,,False,False,False,2922.0,1.0,,,1.0,1.0,,2.0,1
c:182427,hospitality,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,807.0,,,,,1.0,,1.0,1
c:182440,music,operating,USA,MO,St. Louis,Saint Louis,,,,,,,,False,False,False,976.0,,,,1.0,1.0,275000.0,1.0,2
c:182445,web,operating,USA,,New York & Chicago,unknown,,,,,,,,False,False,False,457.0,,,,6.0,1.0,150000.0,0.0,1
c:182447,web,operating,FRA,,Boulogne-Billancourt,Paris,,,,,,,,False,False,False,5448.0,,,,,1.0,36749700.0,2.0,1
c:182449,software,operating,USA,CO,Englewood,Denver,,,,,,,,False,False,False,823.0,,,,,1.0,908333.3333333334,0.3333333333333333,3
c:182452,web,operating,,,,unknown,,,,,,,,False,False,False,,,,,1.0,,277066.0,0.0,1
c:182474,mobile,operating,USA,NY,New York,New York,,,,,,,,False,False,False,,2.0,,2.0,2.0,1.0,300000000.0,1.0,1
c:182494,web,operating,JPN,,Tokyo,Tokyo,,,,,,,,False,False,False,847.0,,,,5.0,1.0,48000.0,1.0,1
c:182498,hospitality,operating,USA,FL,Windermere,Orlando,,,,,,,,False,False,False,889.0,,,,1.0,1.0,1800000.0,1.5,2
c:182506,enterprise,operating,USA,NY,New York,New York,,,,,,,,False,False,False,1371.0,,,1.0,3.0,1.0,1500000.0,0.0,1
